Fid,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,Type,Date_Time,Label,results
172.217.10.110-10.42.0.42-443-60191-6,C388262831,54,F,28007,M1823072687,28007,es_transportation,46728.53,PAYMENT,2019-12-19 19:49:55+09,1,1
10.42.0.42-104.244.42.130-41004-443-6,C1010936270,55,M,28007,M1823072687,28007,es_transportation,19995.19,CASH_OUT,2019-12-19 19:50:23+09,0,0
172.217.3.99-10.42.0.151-443-56992-6,C545248492,63,M,28007,M1823072687,28007,es_transportation,101950.81,PAYMENT,2019-12-19 19:50:37+09,1,1
10.42.0.211-10.42.0.1-17050-53-17,C1931900243,66,F,28007,M1823072687,28007,es_transportation,172897.01,PAYMENT,2019-12-19 19:50:58+09,1,1
183.79.248.124-10.42.0.211-443-57796-6,C495473039,27,F,28007,M348934600,28007,es_transportation,151280.92,PAYMENT,2019-12-19 19:51:41+09,0,0
182.22.25.252-10.42.0.211-443-38333-6,C104392148,85,F,28007,M1823072687,28007,es_transportation,105394.58,PAYMENT,2019-12-19 19:53:16+09,1,1
10.42.0.151-104.43.254.159-43669-443-6,C236847402,64,M,28007,M85975013,28007,es_food,165306.01,PAYMENT,2019-12-19 19:55:39+09,0,0
183.79.248.252-10.42.0.211-443-55951-6,C1426006139,48,F,28007,M348934600,28007,es_transportation,6283.74,PAYMENT,2019-12-19 19:56:05+09,0,0
10.42.0.151-10.42.0.1-43131-53-17,C638119430,33,F,28007,M348934600,28007,es_transportation,283182.08,PAYMENT,2019-12-19 19:57:21+09,1,1
10.42.0.211-10.42.0.1-31324-53-17,C509546455,53,M,28007,M85975013,28007,es_food,107551.52,PAYMENT,2019-12-19 19:59:01+09,0,0
174.35.73.166-10.42.0.151-80-33125-6,C931370744,43,F,28007,M1823072687,28007,es_transportation,141950.69,PAYMENT,2019-12-19 19:59:27+09,1,1
183.79.248.252-10.42.0.151-443-56156-6,C1303555047,26,M,28007,M1823072687,28007,es_transportation,270400.71,PAYMENT,2019-12-19 20:19:00+09,0,0
192.229.173.173-10.42.0.211-80-39087-6,C965952231,58,M,28007,M1823072687,28007,es_transportation,111947.86,PAYMENT,2019-12-19 20:19:03+09,1,1
172.217.10.106-10.42.0.42-443-53386-6,C602096181,38,F,28007,M1823072687,28007,es_transportation,299403.3,PAYMENT,2019-12-19 20:19:38+09,0,0
10.42.0.151-104.193.88.109-48411-80-6,C913662681,50,M,28007,M1823072687,28007,es_transportation,92388.27,PAYMENT,2019-12-19 20:20:32+09,1,1
172.217.12.131-10.42.0.151-443-55151-6,C1812702959,52,F,28007,M348934600,28007,es_transportation,42781.38,PAYMENT,2019-12-19 20:24:16+09,0,0
183.79.250.123-10.42.0.42-443-59107-6,C1589138432,80,M,28007,M85975013,28007,es_food,293629.94,PAYMENT,2019-12-19 20:24:30+09,1,1
151.101.1.140-10.42.0.211-443-34088-6,C1739998964,37,F,28007,M85975013,28007,es_food,228988.83,PAYMENT,2019-12-19 21:16:03+09,0,0
10.42.0.211-125.39.133.40-50941-80-6,C2130871815,53,M,28007,M1823072687,28007,es_transportation,359168.15,CASH_OUT,2019-12-19 21:16:13+09,1,1
10.42.0.211-10.42.0.1-60305-53-17,C444370508,62,F,28007,M1823072687,28007,es_transportation,29426.0,PAYMENT,2019-12-19 21:16:21+09,0,0
10.42.0.211-64.71.142.110-45274-443-6,C1284515419,38,F,28007,M1823072687,28007,es_transportation,24712.06,PAYMENT,2019-12-19 21:16:28+09,0,0
10.42.0.151-23.199.25.36-48967-80-6,C1886601622,59,M,28007,M1823072687,28007,es_transportation,58591.36,PAYMENT,2019-12-19 21:16:36+09,1,1
10.42.0.151-117.121.27.13-54003-80-6,C1150646122,29,M,28007,M1823072687,28007,es_transportation,261824.5,PAYMENT,2019-12-19 21:18:52+09,0,0
10.42.0.211-119.146.74.33-47233-443-6,C1651213581,39,F,28007,M1823072687,28007,es_transportation,20423.47,CASH_IN,2019-12-19 21:18:38+09,1,1
10.42.0.211-10.42.0.1-7560-53-17,C1718974481,36,M,28007,M1823072687,28007,es_transportation,173083.44,PAYMENT,2019-12-19 21:18:55+09,0,0
10.42.0.42-103.235.46.211-37304-443-6,C1650590141,27,F,28007,M1823072687,28007,es_transportation,90924.04,CASH_OUT,2019-12-19 21:19:06+09,1,1
239.255.255.250-10.42.0.1-1900-56691-17,C1383337902,72,M,28007,M1823072687,28007,es_transportation,64817.29,PAYMENT,2019-12-19 21:19:47+09,0,0
172.217.10.106-10.42.0.42-443-49144-6,C1178005728,32,F,28007,M1823072687,28007,es_transportation,14736.58,PAYMENT,2019-12-19 21:20:21+09,0,0
183.79.248.124-10.42.0.42-443-44608-6,C1904416498,30,F,28007,M855959430,28007,es_hyper,157867.96,PAYMENT,2019-12-19 21:20:24+09,0,0
10.42.0.151-10.42.0.1-34673-53-17,C1057285507,34,M,28007,M348934600,28007,es_transportation,109252.45,PAYMENT,2019-12-19 21:20:53+09,1,1
172.217.11.35-10.42.0.151-443-38902-6,C1931570160,42,F,28007,M1823072687,28007,es_transportation,159814.18,PAYMENT,2019-12-19 21:21:05+09,0,0
10.42.0.211-104.192.108.27-36491-443-6,C2005070127,52,F,28007,M1823072687,28007,es_transportation,274259.58,PAYMENT,2019-12-19 21:30:31+09,0,0
10.42.0.211-10.42.0.1-53216-53-17,C707326919,50,M,28007,M1823072687,28007,es_transportation,3243431.02,CASH_IN,2019-12-19 21:30:23+09,1,1
172.217.6.238-10.42.0.151-443-41732-6,C1906860092,44,F,28007,M1823072687,28007,es_transportation,1731750.99,CASH_OUT,2019-12-19 21:31:22+09,0,0
10.42.0.211-10.42.0.1-43689-53-17,C93241312,37,M,28007,M348934600,28007,es_transportation,15370.95,CASH_IN,2019-12-19 21:31:48+09,1,1
163.177.151.166-10.42.0.211-443-43509-6,C1718279923,30,F,28007,M85975013,28007,es_food,6654.03,CASH_OUT,2019-12-19 21:31:58+09,0,0
10.42.0.211-31.13.71.1-55116-443-6,C11668910,44,F,28007,M1823072687,28007,es_transportation,22584.17,CASH_OUT,2019-12-19 21:42:08+09,1,1
10.42.0.151-10.42.0.1-39115-53-17,C200882642,59,M,28007,M1823072687,28007,es_transportation,31174.36,PAYMENT,2019-12-19 21:53:50+09,0,0
172.217.10.42-10.42.0.151-443-34443-6,C560478089,35,F,28007,M1823072687,28007,es_transportation,467088.52,CASH_OUT,2019-12-19 21:54:43+09,1,1
10.42.0.211-10.42.0.1-52619-53-17,C1341159565,57,F,28007,M348934600,28007,es_transportation,66852.41,CASH_IN,2019-12-19 21:55:36+09,0,0
10.42.0.211-10.42.0.1-63765-53-17,C1561544871,43,M,28007,M1823072687,28007,es_transportation,39518.33,CASH_OUT,2019-12-19 21:56:17+09,0,0
172.217.8.4-10.42.0.211-443-36204-6,C848738212,40,M,28007,M1823072687,28007,es_transportation,35622.72,PAYMENT,2019-12-19 21:56:34+09,1,1
172.217.3.106-10.42.0.42-443-44935-6,C636259913,42,M,28007,M1823072687,28007,es_transportation,228167.43,DEBIT,2019-12-19 21:56:51+09,0,0
180.149.134.221-10.42.0.211-80-45314-6,C1048588440,59,M,28007,M1823072687,28007,es_transportation,4666.6,CASH_OUT,2019-12-19 21:57:34+09,0,0
10.42.0.211-10.42.0.1-61445-53-17,C1014010834,31,M,28007,M1823072687,28007,es_transportation,80060.59,CASH_IN,2019-12-19 21:57:38+09,1,1
10.42.0.211-52.88.110.117-39067-443-6,C1950723662,62,F,28007,M1823072687,28007,es_transportation,32457.65,PAYMENT,2019-12-19 21:59:06+09,0,0
8.0.6.4-8.6.0.1-0-0-0,C892586401,23,M,28007,M348934600,28007,es_transportation,139081.87,PAYMENT,2019-12-19 21:59:33+09,1,1
172.217.12.163-10.42.0.211-80-43440-6,C1293338653,38,F,28007,M1823072687,28007,es_transportation,183494.34,CASH_IN,2019-12-19 22:00:29+09,0,0
151.101.117.140-10.42.0.211-443-36834-6,C68881864,38,M,28007,M1823072687,28007,es_transportation,91612.3,TRANSFER,2019-12-19 22:00:29+09,1,1
202.77.129.150-10.42.0.211-80-56633-6,C475624028,20,M,28007,M1823072687,28007,es_transportation,16109.71,PAYMENT,2019-12-19 22:00:31+09,0,0
10.42.0.151-63.250.200.101-43729-443-6,C1082732879,46,F,28007,M348934600,28007,es_transportation,152719.64,PAYMENT,2019-12-19 22:00:31+09,0,0
180.163.255.159-10.42.0.211-80-47388-6,C282483842,33,F,28007,M1823072687,28007,es_transportation,127488.31,DEBIT,2019-12-19 22:03:34+09,1,1
172.217.7.131-10.42.0.211-80-41870-6,C1174416804,37,F,28007,M1823072687,28007,es_transportation,128553.57,TRANSFER,2019-12-19 22:04:00+09,0,0
151.101.117.140-10.42.0.211-443-45555-6,C1139909458,60,F,28007,M1823072687,28007,es_transportation,197672.5,TRANSFER,2019-12-19 22:05:20+09,1,1
239.255.255.250-10.42.0.1-1900-51104-17,C257664421,37,M,28007,M348934600,28007,es_transportation,230373.02,CASH_OUT,2019-12-19 22:06:10+09,0,0
10.42.0.151-31.13.80.52-57082-443-6,C257664421,60,M,28007,M1823072687,28007,es_transportation,695621.5,PAYMENT,2019-12-19 22:07:13+09,1,1
10.42.0.151-10.42.0.1-60507-53-17,C775101977,34,M,28007,M348934600,28007,es_transportation,163728.06,CASH_OUT,2019-12-19 22:07:14+09,0,0
10.42.0.211-23.208.168.108-45540-443-6,C2102316964,46,M,28007,M1823072687,28007,es_transportation,149006.02,PAYMENT,2019-12-19 22:07:29+09,0,0
10.42.0.151-52.2.229.30-50811-443-6,C49915499,50,M,28007,M1823072687,28007,es_transportation,375855.11,PAYMENT,2019-12-19 22:07:57+09,1,1
10.42.0.151-114.134.80.163-44163-80-6,C1791347994,44,M,28007,M348934600,28007,es_transportation,324070.57,PAYMENT,2019-12-19 22:15:35+09,0,0
10.42.0.1-10.42.0.42-53-28415-17,C795132749,63,F,28007,M85975013,28007,es_food,130302.52,PAYMENT,2019-12-19 22:15:29+09,0,0
10.42.0.211-66.198.178.89-55002-443-6,C1735092211,61,F,28007,M348934600,28007,es_transportation,116696.06,PAYMENT,2019-12-19 22:17:47+09,1,1
10.42.0.211-10.42.0.1-34722-53-17,C1660830591,55,F,28007,M1823072687,28007,es_transportation,139837.38,CASH_OUT,2019-12-19 22:18:58+09,0,0
10.42.0.151-54.192.38.230-41289-443-6,C345742557,29,F,28007,M1823072687,28007,es_transportation,253956.76,CASH_OUT,2019-12-19 22:19:28+09,0,0
10.42.0.211-52.84.29.137-58302-443-6,C102256008,51,M,28007,M348934600,28007,es_transportation,180341.84,CASH_IN,2019-12-19 22:19:44+09,1,1
8.41.222.241-10.42.0.151-443-59960-6,C1897689911,46,M,28007,M1823072687,28007,es_transportation,437307.45,PAYMENT,2019-12-19 22:20:38+09,0,0
172.217.9.228-10.42.0.42-443-58977-6,C1368210201,41,F,28007,M1823072687,28007,es_transportation,90149.89,CASH_IN,2019-12-19 22:20:43+09,1,1
172.217.12.163-10.42.0.211-443-38012-6,C1940951230,59,F,28007,M1823072687,28007,es_transportation,19739.65,CASH_OUT,2019-12-19 22:20:53+09,0,0
10.42.0.1-10.42.0.42-53-39141-17,C2129964241,39,M,28007,M1823072687,28007,es_transportation,411965.08,PAYMENT,2019-12-19 22:23:02+09,1,1
10.42.0.151-10.42.0.1-53332-53-17,C268686998,28,M,28007,M1823072687,28007,es_transportation,261808.76,PAYMENT,2019-12-19 22:23:19+09,0,0
10.42.0.42-121.12.98.85-59056-80-6,C1846578588,52,M,28007,M348934600,28007,es_transportation,125823.74,PAYMENT,2019-12-19 22:23:08+09,1,1
10.42.0.211-123.125.29.138-56251-443-6,C2059136665,49,M,28007,M1823072687,28007,es_transportation,158409.71,PAYMENT,2019-12-19 22:23:18+09,0,0
10.42.0.151-10.42.0.1-10023-53-17,C1203244235,35,F,28007,M348934600,28007,es_transportation,167309.36,CASH_OUT,2019-12-19 22:23:55+09,0,0
239.255.255.250-10.42.0.151-1900-40047-17,C1857873865,41,F,28007,M1823072687,28007,es_transportation,105457.05,CASH_IN,2019-12-19 22:27:59+09,1,1
172.217.6.234-10.42.0.211-443-54746-6,C238779431,36,F,28007,M348934600,28007,es_transportation,98481.08,CASH_IN,2019-12-19 22:28:39+09,0,0
10.42.0.151-10.42.0.1-45530-53-17,C1612798177,73,F,28007,M1823072687,28007,es_transportation,164314.57,CASH_IN,2019-12-19 22:29:34+09,0,0
10.42.0.211-10.42.0.1-23450-53-17,C1093826151,32,M,28007,M1649169323,28007,es_sportsandtoys,134399.38,CASH_IN,2019-12-19 22:31:39+09,1,1
10.42.0.42-72.21.206.135-42728-443-6,C669906110,59,F,28007,M1823072687,28007,es_transportation,314693.34,CASH_IN,2019-12-19 22:34:22+09,0,0
180.76.145.14-10.42.0.211-80-45103-6,C1139944236,60,F,28007,M348934600,28007,es_transportation,26197.9,CASH_IN,2019-12-19 22:34:29+09,0,0
131.253.61.100-10.42.0.211-443-52907-6,C653084813,20,M,28007,M348934600,28007,es_transportation,35740.19,CASH_IN,2019-12-19 22:34:40+09,1,1
10.42.0.211-121.12.98.85-49678-80-6,C660232446,47,F,28007,M1823072687,28007,es_transportation,37164.82,CASH_IN,2019-12-19 22:35:00+09,0,0
192.229.173.136-10.42.0.151-443-43155-6,C56197730,40,M,28007,M209847108,28007,es_wellnessandbeauty,253832.69,CASH_IN,2019-12-19 22:35:04+09,0,0
10.42.0.1-10.42.0.42-53-36278-17,C1483054025,63,F,28007,M1823072687,28007,es_transportation,148956.2,CASH_IN,2019-12-19 22:35:55+09,1,1
172.217.12.173-10.42.0.151-443-46782-6,C311188483,26,M,28007,M1823072687,28007,es_transportation,14271.28,CASH_IN,2019-12-19 22:36:24+09,0,0
10.42.0.211-77.234.44.200-37718-80-6,C1149179033,27,M,28007,M1823072687,28007,es_transportation,84053.1,CASH_IN,2019-12-19 22:59:48+09,0,0
10.42.0.211-10.42.0.1-56990-53-17,C262404738,41,F,28007,M1823072687,28007,es_transportation,94100.72,CASH_IN,2019-12-19 23:00:07+09,0,0
221.228.208.94-10.42.0.211-80-48795-6,C1899001756,47,M,28007,M348934600,28007,es_transportation,411892.51,CASH_IN,2019-12-19 23:00:43+09,0,0
10.42.0.211-66.198.24.240-49770-443-6,C1392676510,21,M,28007,M840466850,28007,es_tech,793827.54,CASH_IN,2019-12-19 23:01:25+09,1,1
172.217.10.78-10.42.0.151-443-40746-6,C2112751068,54,F,28007,M209847108,28007,es_wellnessandbeauty,406108.64,CASH_IN,2019-12-19 23:01:46+09,0,0
10.42.0.211-69.147.86.186-40973-443-6,C1503504810,33,F,28007,M348934600,28007,es_transportation,199784.8,CASH_IN,2019-12-19 23:02:44+09,0,0
172.217.10.138-10.42.0.42-443-34567-6,C1503504810,34,F,28007,M1823072687,28007,es_transportation,131969.84,CASH_OUT,2019-12-19 23:08:42+09,1,1
10.42.0.42-106.39.169.66-36652-80-6,C532292379,45,M,28007,M1823072687,28007,es_transportation,333456.57,PAYMENT,2019-12-19 23:09:58+09,0,0
172.217.10.138-10.42.0.151-443-60227-6,C197543842,34,M,28007,M348934600,28007,es_transportation,104580.03,CASH_OUT,2019-12-19 23:16:01+09,1,1
10.42.0.211-10.42.0.1-42527-53-17,C677561666,37,F,28007,M1823072687,28007,es_transportation,195001.27,PAYMENT,2019-12-19 23:15:47+09,0,0
10.42.0.211-103.235.46.212-46124-443-6,C111678629,49,M,28007,M1823072687,28007,es_transportation,344535.7,CASH_OUT,2019-12-19 23:16:01+09,1,1
173.222.140.253-10.42.0.151-443-55038-6,C803365419,59,F,28007,M348934600,28007,es_transportation,311268.97,PAYMENT,2019-12-19 23:18:05+09,0,0
205.185.216.10-10.42.0.211-80-40656-6,C487569403,32,M,28007,M1823072687,28007,es_transportation,230868.39,PAYMENT,2019-12-19 23:18:08+09,0,0
10.42.0.151-54.192.38.65-42794-443-6,C566987196,48,M,28007,M1823072687,28007,es_transportation,181543.21,CASH_IN,2019-12-19 23:18:41+09,0,0
192.229.173.173-10.42.0.211-443-44788-6,C494777408,50,M,28007,M1823072687,28007,es_transportation,73543.59,TRANSFER,2019-12-19 23:20:16+09,1,1
172.217.6.228-10.42.0.211-443-44763-6,C24198147,38,M,28007,M1823072687,28007,es_transportation,29880.95,PAYMENT,2019-12-19 23:35:12+09,0,0
172.217.12.170-10.42.0.151-443-60952-6,C1929968596,33,F,28007,M1823072687,28007,es_transportation,5935.02,CASH_OUT,2019-12-19 23:37:20+09,1,1
10.42.0.211-64.71.142.124-51714-80-6,C1965185304,43,F,28007,M1823072687,28007,es_transportation,160425.59,CASH_IN,2019-12-19 23:37:21+09,0,0
172.217.12.170-10.42.0.42-443-42436-6,C1005495267,37,M,28007,M1823072687,28007,es_transportation,331091.09,CASH_OUT,2019-12-19 23:39:58+09,1,1
172.217.7.227-10.42.0.211-80-43033-6,C121713128,37,F,28007,M85975013,28007,es_food,162875.89,CASH_OUT,2019-12-19 23:42:59+09,0,0
10.42.0.151-69.147.82.61-52923-443-6,C2073207955,23,M,28007,M1823072687,28007,es_transportation,313452.26,PAYMENT,2019-12-19 23:42:51+09,0,0
172.217.12.170-10.42.0.151-443-54246-6,C256152889,39,M,28007,M348934600,28007,es_transportation,140728.02,TRANSFER,2019-12-19 23:43:45+09,0,0
10.42.0.211-104.193.88.109-33821-80-6,C647327489,34,M,28007,M1823072687,28007,es_transportation,124950.36,PAYMENT,2019-12-19 23:43:59+09,1,1
10.42.0.211-10.42.0.1-58632-53-17,C706956926,35,F,28007,M547558035,28007,es_fashion,180596.26,PAYMENT,2019-12-19 23:44:26+09,0,0
10.42.0.211-23.206.125.17-50438-80-6,C539791425,61,F,28007,M348934600,28007,es_transportation,94954.32,PAYMENT,2019-12-19 23:44:53+09,0,0
10.42.0.211-77.234.41.79-59340-443-6,C373733261,60,F,28007,M1823072687,28007,es_transportation,30862.52,PAYMENT,2019-12-19 23:46:25+09,1,1
172.217.12.163-10.42.0.42-443-54058-6,C382331420,36,F,28007,M1823072687,28007,es_transportation,27512.38,PAYMENT,2019-12-19 23:46:11+09,0,0
10.42.0.211-10.42.0.1-38685-53-17,C1945520078,29,F,28007,M1823072687,28007,es_transportation,39625.08,PAYMENT,2019-12-19 23:46:34+09,1,1
219.142.78.217-10.42.0.42-80-51835-6,C1973818754,42,F,28007,M1823072687,28007,es_transportation,435917.67,PAYMENT,2019-12-19 23:46:48+09,0,0
183.3.235.80-10.42.0.151-80-53055-6,C1564260047,56,F,28007,M1823072687,28007,es_transportation,140770.61,PAYMENT,2019-12-19 23:49:11+09,0,0
10.42.0.42-54.239.17.112-51125-443-6,C1154612561,34,M,28007,M1823072687,28007,es_transportation,289213.11,PAYMENT,2019-12-19 23:49:32+09,1,1
182.22.24.124-10.42.0.211-443-41787-6,C672794326,55,F,28007,M1823072687,28007,es_transportation,149945.58,PAYMENT,2019-12-19 23:50:11+09,0,0
10.42.0.151-10.42.0.1-23554-53-17,C1628447668,42,M,28007,M348934600,28007,es_transportation,146041.51,PAYMENT,2019-12-19 23:53:02+09,0,0
10.42.0.211-77.234.44.201-42898-80-6,C605522883,65,M,28007,M1823072687,28007,es_transportation,21419.63,CASH_OUT,2019-12-19 23:55:03+09,1,1
162.208.22.39-10.42.0.211-443-45089-6,C407936671,35,F,28007,M1823072687,28007,es_transportation,4315.75,PAYMENT,2019-12-19 23:57:26+09,0,0
216.58.219.206-10.42.0.211-443-53223-6,C1732307957,35,F,28007,M1823072687,28007,es_transportation,105552.59,DEBIT,2019-12-19 23:59:37+09,0,0
10.42.0.211-77.234.44.201-57603-80-6,C2007043031,38,F,28007,M348934600,28007,es_transportation,67869.06,CASH_OUT,2019-12-20 00:01:45+09,1,1
172.217.11.10-10.42.0.151-443-36800-6,C1549367339,51,F,28007,M1823072687,28007,es_transportation,134499.76,CASH_OUT,2019-12-20 00:02:01+09,0,0
10.42.0.211-64.71.142.110-41483-443-6,C203163727,40,F,28007,M1823072687,28007,es_transportation,36993.15,CASH_OUT,2019-12-20 00:02:45+09,0,0
10.42.0.211-10.42.0.1-61314-53-17,C23049140,48,F,28007,M1823072687,28007,es_transportation,35109.2,CASH_OUT,2019-12-20 00:02:45+09,1,1
10.42.0.151-10.42.0.1-50867-53-17,C1675884425,45,M,28007,M348934600,28007,es_transportation,111501.86,CASH_OUT,2019-12-20 00:04:51+09,0,0
203.205.191.23-10.42.0.42-80-60616-6,C1675884425,35,M,28007,M1823072687,28007,es_transportation,45001.62,CASH_OUT,2019-12-20 00:04:57+09,1,1
175.100.207.231-10.42.0.211-443-59336-6,C1901383731,41,F,28007,M1823072687,28007,es_transportation,97602.13,CASH_OUT,2019-12-20 00:05:07+09,0,0
10.42.0.211-111.1.17.152-34919-8077-6,C750572020,65,M,28007,M348934600,28007,es_transportation,11196.19,CASH_OUT,2019-12-20 00:05:08+09,1,1
182.22.24.124-10.42.0.211-443-45676-6,C750572020,54,M,28007,M1823072687,28007,es_transportation,102249.61,CASH_OUT,2019-12-20 00:06:45+09,1,1
151.101.1.140-10.42.0.211-443-43649-6,C1734948367,41,M,28007,M1823072687,28007,es_transportation,359028.89,CASH_OUT,2019-12-20 00:12:10+09,0,0
10.42.0.211-103.235.46.211-59228-443-6,C1133451243,43,M,28007,M1823072687,28007,es_transportation,93431.28,CASH_OUT,2019-12-20 00:19:35+09,0,0
10.42.0.151-10.42.0.1-16479-53-17,C1788210321,32,F,28007,M1823072687,28007,es_transportation,56777.76,CASH_OUT,2019-12-20 00:20:00+09,1,1
180.163.255.159-10.42.0.211-80-38935-6,C2058916086,33,F,28007,M1823072687,28007,es_transportation,171063.56,CASH_OUT,2019-12-20 00:20:21+09,0,0
151.101.1.140-10.42.0.151-443-52519-6,C1450140987,35,F,28007,M1823072687,28007,es_transportation,23958.54,CASH_OUT,2019-12-20 00:21:12+09,0,0
10.42.0.1-10.42.0.42-53-16600-17,C985780492,47,F,28007,M1823072687,28007,es_transportation,17160.7,CASH_OUT,2019-12-20 00:22:06+09,0,0
220.194.79.12-10.42.0.151-80-46389-6,C885208928,59,U,28007,M85975013,28007,es_food,46017.71,CASH_OUT,2019-12-20 00:22:56+09,1,1
172.217.12.206-10.42.0.211-443-54341-6,C1628225593,31,M,28007,M1823072687,28007,es_transportation,271627.39,CASH_OUT,2019-12-20 00:23:12+09,0,0
172.217.7.195-10.42.0.211-443-47731-6,C1282114843,44,F,28007,M1823072687,28007,es_transportation,148134.38,CASH_OUT,2019-12-20 00:23:21+09,1,1
10.42.0.42-106.39.162.36-49602-80-6,C1870640785,35,M,28007,M1823072687,28007,es_transportation,420600.37,CASH_OUT,2019-12-20 00:24:14+09,0,0
10.42.0.151-10.42.0.1-64636-53-17,C771874671,31,M,28007,M348934600,28007,es_transportation,154159.77,CASH_OUT,2019-12-20 00:23:50+09,1,1
10.42.0.211-123.59.190.237-40751-80-6,C285545076,44,F,28007,M1823072687,28007,es_transportation,82640.16,CASH_OUT,2019-12-20 00:24:10+09,0,0
10.42.0.211-31.13.80.52-51850-443-6,C791154308,34,F,28007,M1823072687,28007,es_transportation,58022.93,CASH_OUT,2019-12-20 00:24:22+09,1,1
174.35.73.148-10.42.0.211-80-49357-6,C515794745,33,M,28007,M348934600,28007,es_transportation,103375.84,CASH_OUT,2019-12-20 00:24:46+09,0,0
10.42.0.211-66.231.239.95-46116-443-6,C647089636,51,F,28007,M1823072687,28007,es_transportation,78419.7,CASH_OUT,2019-12-20 00:26:54+09,1,1
10.42.0.211-119.146.74.34-35053-80-6,C21670075,49,F,28007,M348934600,28007,es_transportation,209966.87,CASH_OUT,2019-12-20 00:38:20+09,0,0
172.217.1.174-10.42.0.42-443-52963-6,C1257820473,53,M,28007,M348934600,28007,es_transportation,157261.9,CASH_OUT,2019-12-20 00:44:29+09,0,0
172.217.10.238-10.42.0.151-443-57057-6,C1885919902,51,F,28007,M1823072687,28007,es_transportation,207969.25,CASH_OUT,2019-12-20 00:45:45+09,1,1
175.100.207.231-10.42.0.151-443-45817-6,C1425441042,39,M,28007,M348934600,28007,es_transportation,11543.31,CASH_OUT,2019-12-20 00:46:02+09,0,0
172.217.10.42-10.42.0.211-443-55697-6,C196806031,48,F,28007,M1823072687,28007,es_transportation,112642.46,CASH_OUT,2019-12-20 00:47:51+09,0,0
10.42.0.211-106.39.162.36-43643-80-6,C1852091130,26,F,28007,M348934600,28007,es_transportation,146330.98,CASH_OUT,2019-12-20 00:48:19+09,0,0
10.42.0.211-10.42.0.1-21786-53-17,C1284214182,25,F,28007,M1823072687,28007,es_transportation,186141.1,CASH_OUT,2019-12-20 00:48:23+09,1,1
175.100.207.206-10.42.0.211-80-35569-6,C275926123,31,M,28007,M980657600,28007,es_sportsandtoys,143632.16,CASH_OUT,2019-12-20 00:48:55+09,0,0
